background_0001.wav 5.540827751159668 ring
background_0004.wav 5.192028045654297 ring
background_0009.wav 5.265725135803223 ring
background_0012.wav 5.221141815185547 ring
background_0016.wav 5.096471786499023 ring
background_0018.wav 1.5816162824630737 speech
background_0022.wav 6.365635871887207 ring
background_0028.wav 2.294111967086792 background
background_0031.wav 2.388605833053589 background
background_0036.wav 2.924665927886963 background
background_0039.wav 2.2371826171875 background
background_0043.wav 2.5023751258850098 background
background_0046.wav 1.0832241773605347 background
background_0049.wav 2.233675479888916 background
background_0051.wav 0.9484769105911255 ring
background_0056.wav 1.6432870626449585 background
background_0060.wav 5.063882827758789 background
background_0063.wav 4.575160026550293 background
background_0068.wav 3.386441469192505 door
background_0070.wav 4.991696834564209 background
background_0074.wav 1.885304570198059 ring
background_0077.wav 4.14943790435791 ring
background_0078.wav 4.395337104797363 ring
background_0080.wav 4.013574600219727 ring
background_0085.wav 3.828425168991089 ring
background_0089.wav 2.246046781539917 speech
background_0092.wav 4.57673454284668 ring
background_t_0001.wav 5.208776473999023 background
background_t_0002.wav 5.088181495666504 background
background_t_0003.wav 3.970107078552246 background
background_t_0004.wav 5.02524995803833 ring
background_t_0005.wav 4.232528209686279 ring
background_t_0006.wav 2.092083692550659 ring
background_t_0007.wav 2.356355667114258 background
background_t_0008.wav 4.613546371459961 ring
background_t_0009.wav 4.0121564865112305 ring
background_t_0010.wav 4.474516868591309 ring
background_t_0011.wav 0.7243126034736633 speech
background_t_0012.wav 3.5184152126312256 ring
background_t_0013.wav 4.539385795593262 ring
background_t_0014.wav 2.389383316040039 door
bags_0001.wav 13.608245849609375 bags
bags_0003.wav 13.333952903747559 bags
bags_0007.wav 10.99390697479248 bags
bags_0009.wav 11.333488464355469 bags
bags_0013.wav 12.971040725708008 bags
bags_0017.wav 13.53961181640625 bags
bags_0022.wav 7.845677375793457 bags
bags_0031.wav 9.04734992980957 bags
bags_0032.wav 5.977001190185547 bags
bags_0034.wav 8.548564910888672 bags
bags_0038.wav 7.803254127502441 bags
bags_0039.wav 7.3578925132751465 bags
bags_0042.wav 1.4853565692901611 bags
bags_0044.wav 9.013893127441406 bags
bags_0047.wav 9.963973045349121 bags
bags_0051.wav 7.66120719909668 bags
bags_0054.wav 12.002328872680664 bags
bags_0058.wav 11.056950569152832 bags
bags_0060.wav 11.251872062683105 bags
bags_0063.wav 13.47773551940918 bags
bags_0066.wav 9.148383140563965 bags
bags_0070.wav 13.056199073791504 bags
bags_0074.wav 13.660005569458008 bags
bags_0079.wav 14.322656631469727 bags
bags_0082.wav 15.51882553100586 bags
bags_0084.wav 14.251052856445312 bags
